SIEMBRA,VERDE_ACTUAL,PRECIO_CHACRA,label,prediction
0.0,1382.0,0.31,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
381.0,381.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
19.0,19.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
4.0,6.0,1.0,1.0,1.0
241.0,241.0,0.0,0.0,0.0
1195.0,1327.0,0.0,0.0,0.0
0.0,10.0,0.81,1.0,1.0
0.0,10.0,0.81,1.0,1.0
0.0,20.0,0.0,0.0,0.0
40.0,40.0,0.0,0.0,0.0
20.0,44.0,0.0,0.0,0.0
0.0,400.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,0.0
0.0,1500.0,0.3,1.0,1.0
0.0,1200.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,300.0,0.0,0.0,0.0
20.0,187.0,1.51,1.0,1.0
0.0,29.0,0.0,0.0,0.0
0.0,54.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0
0.0,500.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,100.0,0.21,1.0,1.0
0.0,2.0,1.51,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.81,1.0,1.0
0.0,2.88,0.81,1.0,1.0
0.0,5.0,0.5,1.0,1.0
0.0,100.0,0.21,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0
0.0,9.0,0.31,1.0,1.0
0.0,23.0,0.0,0.0,0.0
100.0,100.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,31.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0
0.0,995.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,100.0,0.3,1.0,1.0
0.0,15.0,1.51,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,8.0,0.79,1.0,1.0
2.0,105.0,0.0,0.0,0.0
14.0,65.0,0.0,0.0,0.0
0.0,102.0,0.81,1.0,1.0
0.0,14.0,2.51,1.0,1.0
0.0,90.0,0.52,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,350.0,0.2,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0
0.0,260.0,0.31,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,20.0,0.51,1.0,1.0
0.0,350.0,0.0,0.0,0.0
4.0,4.0,0.62,1.0,1.0
0.0,500.0,0.31,1.0,1.0
0.0,30.0,1.51,1.0,1.0
0.0,215.0,0.0,0.0,0.0
0.0,13.0,2.51,1.0,1.0
0.0,22.0,0.0,0.0,0.0
0.0,28.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,6.0,0.81,1.0,1.0
0.0,4.0,1.0,1.0,1.0
25.0,189.0,0.0,0.0,0.0
210.0,620.0,0.0,0.0,0.0
0.0,4.0,0.71,1.0,1.0
0.0,5.0,0.82,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,50.0,0.21,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0
0.0,109.0,0.31,1.0,1.0
0.0,300.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
3.0,9.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,20.0,0.51,1.0,1.0
0.0,19.0,0.0,0.0,0.0
27.0,51.0,2.51,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,14.0,0.21,1.0,1.0
0.0,23.0,0.0,0.0,0.0
0.0,8.0,1.51,1.0,1.0
69.0,250.0,3.0,1.0,1.0
0.0,14.0,2.51,1.0,1.0
10.0,53.0,0.0,0.0,0.0
0.0,62.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.81,1.0,1.0
0.0,1.0,1.0,1.0,1.0
55.0,145.0,0.0,0.0,0.0
192.0,742.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
2.0,83.0,0.0,0.0,0.0
0.0,34.0,0.0,0.0,0.0
0.0,40.0,0.21,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
10.0,95.0,2.0,1.0,1.0
0.0,22.0,0.0,0.0,0.0
0.0,5.0,0.31,1.0,1.0
0.0,33.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,133.0,0.0,0.0,0.0
20.0,20.0,0.0,0.0,0.0
0.0,142.0,6.5,1.0,1.0
0.0,70.0,0.0,0.0,0.0
0.0,3.0,0.81,1.0,1.0
55.0,64.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,949.0,1.0,1.0,1.0
10.0,10.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2791.0,1.51,1.0,1.0
0.0,50.0,1.51,1.0,1.0
0.0,65.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,139.0,0.0,0.0,0.0
0.0,24.0,1.8,1.0,1.0
0.0,35.0,0.0,0.0,0.0
0.0,141.0,0.0,0.0,0.0
0.0,297.0,0.81,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,45.0,2.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,1004.0,0.0,0.0,0.0
12.0,191.0,0.0,0.0,0.0
0.0,230.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,14.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,23.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
20.0,743.0,1.71,1.0,1.0
0.0,14.0,0.0,0.0,0.0
0.0,11.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,348.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,250.0,0.21,1.0,1.0
0.0,45.0,2.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,65.0,1.0,1.0,1.0
700.0,700.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,60.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,2960.0,0.3,1.0,1.0
0.0,55.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,530.0,0.81,1.0,1.0
0.0,240.0,0.0,0.0,0.0
0.0,6.0,6.66,1.0,1.0
0.0,160.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,14.0,0.81,1.0,1.0
0.0,235.0,0.0,0.0,0.0
0.0,180.0,1.0,1.0,1.0
20.0,20.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,120.0,1.51,1.0,1.0
0.0,105.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,56.0,0.0,0.0,0.0
0.0,870.0,0.8,1.0,1.0
0.0,15.0,2.0,1.0,1.0
0.0,7.0,0.0,0.0,0.0
0.0,37.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
406.0,406.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,25.0,1.0,1.0,1.0
10.0,75.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,39.0,1.0,1.0,1.0
0.0,4.0,1.0,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,230.0,1.71,1.0,1.0
0.0,2.0,0.0,0.0,0.0
40.0,109.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,34.0,0.0,0.0,0.0
20.0,20.0,0.0,0.0,0.0
0.0,35.0,6.5,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,188.0,1.0,1.0,1.0
25.0,25.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,224.0,1.51,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,182.0,0.81,1.0,1.0
2.0,41.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
10.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
3.0,8.0,0.0,0.0,0.0
350.0,390.0,0.0,0.0,0.0
0.0,406.0,6.55,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,10.0,1.0,1.0,1.0
0.0,50.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,84.0,1.0,1.0,1.0
20.0,35.0,0.0,0.0,0.0
0.0,168.0,1.51,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,78.0,0.81,1.0,1.0
60.0,145.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
4.0,29.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
200.0,200.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,38.0,0.31,1.0,1.0
0.0,11.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
70.0,70.0,0.0,0.0,0.0
110.0,110.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,710.0,0.0,0.0,0.0
10.0,15.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,302.0,0.2,1.0,1.0
10.0,35.0,0.31,1.0,1.0
0.0,181.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
28.0,28.0,0.0,0.0,0.0
0.0,62.0,0.0,0.0,0.0
0.0,66.0,0.21,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
160.0,160.0,0.0,0.0,0.0
135.0,163.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,2860.0,0.21,1.0,1.0
0.0,2.0,0.0,0.0,0.0
1.0,6.0,4.0,1.0,1.0
0.0,18.0,0.0,0.0,0.0
0.0,500.0,0.21,1.0,1.0
0.0,78.0,0.81,1.0,1.0
0.0,12.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
40.0,40.0,0.0,0.0,0.0
0.0,55.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,600.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
100.0,140.0,0.0,0.0,0.0
360.0,610.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
0.0,136.0,0.0,0.0,0.0
0.0,200.0,0.0,0.0,0.0
0.0,100.0,1.0,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,0.0,1.41,1.0,1.0
0.0,100.0,1.0,1.0,1.0
0.0,47.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,24.0,1.51,1.0,1.0
5.0,5.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,9.0,1.51,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,23.0,0.98,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,11.0,1.0,1.0,1.0
2.0,30.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
30.0,200.0,1.0,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,4.0,1.0,1.0,1.0
63.0,121.0,1.51,1.0,1.0
0.0,8.0,0.0,0.0,0.0
0.0,36.0,1.51,1.0,1.0
0.0,5.0,1.5,1.0,1.0
0.0,3.0,4.0,1.0,1.0
0.0,9.0,0.85,1.0,1.0
110.0,219.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,278.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,404.0,0.0,0.0,0.0
0.0,0.0,1.41,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,4.0,1.0,1.0,1.0
120.0,120.0,0.0,0.0,0.0
0.0,40.0,0.0,0.0,0.0
40.0,368.0,0.95,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,84.0,0.0,0.0,0.0
0.0,0.0,1.41,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,0.0,1.21,1.0,1.0
10.0,39.0,0.0,0.0,0.0
0.0,10.0,1.0,1.0,1.0
0.0,30.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,134.0,0.95,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,25.0,1.22,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,29.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
5.0,5.0,0.0,0.0,0.0
0.0,296.0,0.0,0.0,0.0
0.0,20.0,0.96,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,14.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,122.0,0.0,0.0,0.0
0.0,1464.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,10.0,1.01,1.0,1.0
0.0,23.0,1.51,1.0,1.0
0.0,47.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,9.0,1.2,1.0,1.0
0.0,9.0,1.9,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,4421.0,1.0,1.0,1.0
0.0,107.0,0.8,1.0,1.0
0.0,65.0,0.0,0.0,0.0
0.0,0.0,1.2,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,430.0,1.0,1.0,1.0
0.0,46.0,1.51,1.0,1.0
0.0,283.0,0.0,0.0,0.0
5.0,10.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
0.0,29.0,0.0,0.0,0.0
0.0,36.0,0.0,0.0,0.0
0.0,30.0,1.5,1.0,1.0
0.0,49.0,0.8,1.0,1.0
0.0,25.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,1607.0,0.95,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,23.0,1.51,1.0,1.0
0.0,28.0,0.0,0.0,0.0
0.0,1314.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,6.0,1.0,1.0,1.0
0.0,60.0,0.8,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,4.0,1.0,1.0,1.0
0.0,30.0,0.0,0.0,0.0
0.0,396.0,1.0,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,92.0,0.0,0.0,0.0
0.0,7.0,1.51,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,19.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0
0.0,2.0,1.51,1.0,1.0
0.0,2.0,1.0,1.0,1.0
0.0,30.0,1.0,1.0,1.0
0.0,43.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,2046.0,0.95,1.0,1.0
0.0,7.0,1.51,1.0,1.0
0.0,238.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
15.0,20.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,5.0,1.1,1.0,1.0
0.0,3.0,1.31,1.0,1.0
0.0,5.0,1.0,1.0,1.0
10.0,10.0,1.21,1.0,1.0
0.0,35.0,1.2,1.0,1.0
0.0,2.0,1.0,1.0,1.0
0.0,258.0,0.0,0.0,0.0
0.0,3.0,1.5,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,168.0,1.0,1.0,1.0
0.0,25.0,0.0,0.0,0.0
5.0,5.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,22.0,1.0,1.0,1.0
3.0,23.0,0.0,0.0,0.0
5.0,15.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,22.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,17.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,2214.0,0.96,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,10.0,1.21,1.0,1.0
0.0,5.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,984.0,0.96,1.0,1.0
0.0,12.0,1.21,1.0,1.0
0.0,7.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,42.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.51,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,2.0,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,18.0,0.0,0.0,0.0
0.0,0.0,1.51,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,11.0,8.0,1.0,1.0
0.0,14.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,6.0,0.0,0.0,0.0
0.0,80.0,0.0,0.0,0.0
0.0,134.0,1.41,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,13.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0
0.0,25.0,1.52,1.0,1.0
0.0,3.0,1.0,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,13.0,1.61,1.0,1.0
0.0,2.0,0.8,1.0,1.0
0.0,4.0,0.9,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,26.0,0.0,0.0,0.0
0.0,2.0,2.0,1.0,1.0
0.0,78.0,0.0,0.0,0.0
0.0,100.0,1.41,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,0.0,1.52,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
0.0,2.0,1.6,1.0,1.0
8.0,8.0,0.0,0.0,0.0
0.0,1.0,0.9,1.0,1.0
0.0,3.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,57.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,1.0,0.71,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
0.0,3.0,1.0,1.0,1.0
0.0,5.0,1.52,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,12.0,1.5,1.0,1.0
17.0,76.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,30.0,0.0,0.0,0.0
0.0,4.0,1.1,1.0,1.0
0.0,87.0,0.0,0.0,0.0
67.0,108.0,0.0,0.0,0.0
0.0,203.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,776.0,1.0,1.0,1.0
32.0,32.0,0.0,0.0,0.0
0.0,1068.0,1.1,1.0,1.0
0.0,126.0,1.51,1.0,1.0
0.0,50.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0
0.0,125.0,3.0,1.0,1.0
0.0,6.0,1.51,1.0,1.0
2.0,2.0,0.0,0.0,0.0
0.0,16.0,0.8,1.0,1.0
0.0,1.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0
0.0,349.0,1.61,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,6.0,2.51,1.0,1.0
3.0,3.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,366.0,0.0,0.0,0.0
0.0,26.0,1.81,1.0,1.0
0.0,32.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,45.0,0.0,0.0,0.0
0.0,12.0,0.0,0.0,0.0
36.0,74.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,121.0,1.0,1.0,1.0
0.0,129.0,0.0,0.0,0.0
808.0,816.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,10.0,1.1,1.0,1.0
0.0,4.0,0.0,0.0,0.0
0.0,50.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,15.0,0.0,0.0,0.0
0.0,97.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,0.0
0.0,39.0,0.0,0.0,0.0
0.0,68.0,0.8,1.0,1.0
0.0,552.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0
0.0,2.0,2.51,1.0,1.0
0.0,10.0,0.0,0.0,0.0
0.0,4373.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,4.0,0.0,0.0,0.0
0.0,13.0,1.5,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,25.0,0.0,0.0,0.0
0.0,3.0,1.1,1.0,1.0
0.0,32.0,0.0,0.0,0.0
36.0,95.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,5.0,1.0,1.0,1.0
808.0,808.0,0.0,0.0,0.0
0.0,13.0,1.1,1.0,1.0
0.0,35.0,1.51,1.0,1.0
0.0,24.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.0,5.0,0.0,0.0,0.0
0.0,4.0,2.0,1.0,1.0
0.0,28.0,0.0,0.0,0.0
0.0,19.0,0.81,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,9.0,1.1,1.0,1.0
0.0,39.0,0.0,0.0,0.0
0.0,4.0,2.0,1.0,1.0
0.0,2.0,0.0,0.0,0.0
0.0,2.0,0.0,0.0,0.0
0.0,3.0,0.0,0.0,0.0
0.0,15.0,1.5,1.0,1.0
0.0,9.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
81.0,81.0,0.0,0.0,0.0
0.0,20.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,0.0
0.0,65.0,1.0,1.0,1.0
193.0,193.0,1.51,1.0,1.0
0.0,7.0,0.0,0.0,0.0
0.0,9.0,1.0,1.0,1.0
0.0,4.0,1.51,1.0,1.0
0.0,15.0,0.0,0.0,0.0
0.0,2.0,1.81,1.0,1.0
0.0,20.0,0.0,0.0,0.0
0.0,4.0,0.81,1.0,1.0
7.0,7.0,0.0,0.0,0.0
0.0,27.0,1.1,1.0,1.0
0.0,13.0,0.0,0.0,0.0
0.0,10.0,0.0,0.0,0.0
